year,month,day,flow
2015,9,2,1.5002302
2015,9,3,1.5002302
2015,9,4,1.45851685
2015,9,5,1.41680351
2015,9,6,1.41680351
2015,9,7,1.41680351
2015,9,8,1.43766018
2015,9,9,1.43766018
2015,9,10,16.0686155
2015,9,11,1.88607863
2015,9,12,23.2641673
2015,9,13,2.54306379
2015,9,14,1.75051026
2015,9,15,1.68794024
2015,9,16,1.65665523
2015,9,17,1.59408522
2015,9,18,1.5002302
2015,9,19,1.59408522
2015,9,20,1.57322855
2015,9,21,1.51065853
2015,9,22,1.57322855
2015,9,23,1.5002302
2015,9,24,1.5002302
2015,9,25,1.5002302
2015,9,26,1.5002302
2015,9,27,1.5002302
2015,9,28,1.5002302
2015,9,29,44.2251225
2015,9,30,54.4448917
2015,10,1,7.25667163
2015,10,2,18.6756995
2015,10,3,15.5471987
2015,10,4,2.82462886
2015,10,5,1.93822031
2015,10,6,1.7922236
2015,10,7,1.70879691
2015,10,8,1.82350861
2015,10,9,3.75275076
2015,10,10,2.052932
2015,10,11,1.70879691
2015,10,12,1.70879691
2015,10,13,1.72965359
2015,10,14,1.71922525
2015,10,15,1.71922525
2015,10,16,1.71922525
2015,10,17,1.71922525
2015,10,18,1.72965359
2015,10,19,1.71922525
2015,10,20,1.70879691
2015,10,21,1.69836858
2015,10,22,1.68794024
2015,10,23,1.69836858
2015,10,24,1.70879691
2015,10,25,1.71922525
2015,10,26,1.70879691
2015,10,27,1.70879691
2015,10,28,13.3572482
2015,10,29,6.3181214
2015,10,30,1.70879691
2015,10,31,1.74008192
2015,11,1,1.71922525
2015,11,2,1.80265194
2015,11,3,1.69836858
2015,11,4,1.77136693
2015,11,5,3.31476065
2015,11,6,2.70991716
2015,11,7,2.59520547
2015,11,8,2.07378867
2015,11,9,4.23245421
2015,11,10,13.9829483
2015,11,11,3.32518898
2015,11,12,4.68087266
2015,11,13,2.11550202
2015,11,14,1.93822031
2015,11,15,1.9069353
2015,11,16,1.89650696
2015,11,17,1.9069353
2015,11,18,2.00079032
2015,11,19,5.42128451
2015,11,20,3.17919228
2015,11,21,2.07378867
2015,11,22,2.07378867
2015,11,23,2.06336034
2015,11,24,2.07378867
2015,11,25,2.00079032
2015,11,26,1.96950531
2015,11,27,1.99036198
2015,11,28,2.07378867
2015,11,29,7.5382367
2015,11,30,2.13635869
2015,12,1,26.6012348
2015,12,2,10.2078907
2015,12,3,4.89986771
2015,12,4,3.2417623
2015,12,5,2.66820382
2015,12,6,2.47006544
2015,12,7,2.40749542
2015,12,8,2.27192705
2015,12,9,2.20935704
2015,12,10,2.17807203
2015,12,11,2.13635869
2015,12,12,2.09464534
2015,12,13,2.052932
2015,12,14,2.30321206
2015,12,15,3.43990068
2015,12,16,2.24064205
2015,12,17,7.69466174
2015,12,18,3.15833561
2015,12,19,2.28235539
2015,12,20,2.17807203
2015,12,21,2.13635869
2015,12,22,3.62761073
2015,12,23,15.1300653
2015,12,24,7.23581496
2015,12,25,47.3536233
2015,12,26,8.23693521
2015,12,27,4.32630923
2015,12,28,3.30433231
2015,12,29,21.0742167
2015,12,30,4.34716591
2015,12,31,4.15945586
2016,1,1,3.00191057
2016,1,2,2.75163051
2016,1,3,2.61606214
2016,1,4,2.79334385
2016,1,5,2.43878043
2016,1,6,2.34492541
2016,1,7,2.38663875
2016,1,8,2.62649048
2016,1,9,2.55349213
2016,1,10,42.035172
2016,1,11,4.47230594
2016,1,12,3.04362391
2016,1,13,2.85591387
2016,1,14,2.61606214
2016,1,15,3.6484674
2016,1,16,8.83135036
2016,1,17,3.16876394
2016,1,18,2.8663422
2016,1,19,2.38663875
2016,1,20,2.36578208
2016,1,21,2.37621041
2016,1,22,2.34492541
2016,1,23,4.33673757
2016,1,24,3.70060908
2016,1,25,5.30657281
2016,1,26,4.6078743
2016,1,27,7.10024659
2016,1,28,5.15014777
2016,1,29,4.67044432
2016,1,30,4.08645751
2016,1,31,6.65182815
2016,2,1,16.4857489
2016,2,2,12.9401147
2016,2,3,60.91046
2016,2,4,35.7781704
2016,2,5,10.9378742
2016,2,6,6.00527132
2016,2,7,4.67044432
2016,2,8,4.53487595
2016,2,9,9.6864739
2016,2,10,5.49428286
2016,2,11,3.89874746
2016,2,12,3.39818734
2016,2,13,3.13747894
2016,2,14,3.01233891
2016,2,15,3.33561732
2016,2,16,55.4877253
2016,2,17,7.48609502
2016,2,18,5.11886276
2016,2,19,3.9091758
2016,2,20,4.44102093
2016,2,21,4.91029605
2016,2,22,4.89986771
2016,2,23,16.798599
2016,2,24,52.9849247
2016,2,25,14.9214985
2016,2,26,5.2440028
2016,2,27,4.04474416
2016,2,28,3.71103741
2016,2,29,3.50247069
2016,3,1,3.16876394
2016,3,2,5.82798961
2016,3,3,3.17919228
2016,3,4,4.21159754
2016,3,5,3.33561732
2016,3,6,3.02276724
2016,3,7,2.79334385
2016,3,8,2.70991716
2016,3,9,2.65777548
2016,3,10,2.59520547
2016,3,11,2.55349213
2016,3,12,2.53263545
2016,3,13,5.28571614
2016,3,14,14.6086485
2016,3,15,3.60675405
2016,3,16,3.08533726
2016,3,17,2.91848388
2016,3,18,2.74120217
2016,3,19,5.36914283
2016,3,20,4.35759424
2016,3,21,2.92891222
2016,3,22,2.66820382
2016,3,23,2.59520547
2016,3,24,2.54306379
2016,3,25,3.22090562
2016,3,26,2.49092211
2016,3,27,2.49092211
2016,3,28,8.18479353
2016,3,29,2.67863216
2016,3,30,2.4596371
2016,3,31,2.47006544
2016,4,1,2.49092211
2016,4,2,3.51289903
2016,4,3,2.96019723
2016,4,4,3.9091758
2016,4,5,3.15833561
2016,4,6,2.51177878
2016,4,7,44.3294059
2016,4,8,5.25443113
2016,4,9,7.47566668
2016,4,10,4.43059259
2016,4,11,3.14790727
2016,4,12,3.39818734
2016,4,13,2.87677054
2016,4,14,2.78291552
2016,4,15,2.69948883
2016,4,16,2.64734715
2016,4,17,2.61606214
2016,4,18,2.54306379
2016,4,19,2.50135045
2016,4,20,2.39706709
2016,4,21,2.41792376
2016,4,22,2.36578208
2016,4,23,3.81532077
2016,4,24,2.42835209
2016,4,25,2.36578208
2016,4,26,2.36578208
2016,4,27,2.41792376
2016,4,28,4.97286606
2016,4,29,2.67863216
2016,4,30,2.38663875
2016,5,1,8.84177869
2016,5,2,6.32854973
2016,5,3,5.98441465
2016,5,4,7.80937343
2016,5,5,2.88719887
2016,5,6,35.4653203
2016,5,7,9.71775891
2016,5,8,4.03431583
2016,5,9,3.03319558
2016,5,10,3.36690233
2016,5,11,7.63209172
2016,5,12,4.00303082
2016,5,13,4.42016426
2016,5,14,4.70172933
2016,5,15,3.23133396
2016,5,16,2.64734715
2016,5,17,4.71215766
2016,5,18,2.8663422
2016,5,19,2.54306379
2016,5,20,2.39706709
2016,5,21,5.97398631
2016,5,22,6.04698466
2016,5,23,6.30769306
2016,5,24,3.95088914
2016,5,25,2.54306379
2016,5,26,2.35535374
2016,5,27,2.32406873
2016,5,28,2.23021371
2016,5,29,6.08869801
2016,5,30,4.00303082
2016,5,31,2.15721536
2016,6,1,2.03207533
2016,6,2,2.04250366
2016,6,3,2.78291552
2016,6,4,2.34492541
2016,6,5,9.61347555
2016,6,6,3.03319558
2016,6,7,2.09464534
2016,6,8,2.13635869
2016,6,9,2.49092211
2016,6,10,2.64734715
2016,6,11,2.69948883
2016,6,12,2.67863216
2016,6,13,2.93934055
2016,6,14,2.99148223
2016,6,15,4.00303082
2016,6,16,6.17212469
2016,6,17,5.18143278
2016,6,18,1.71922525
2016,6,19,1.63579856
2016,6,20,1.59408522
2016,6,21,9.85332728
2016,6,22,2.5743488
2016,6,23,4.25331088
2016,6,24,6.6101148
2016,6,25,2.29278373
2016,6,26,1.59408522
2016,6,27,1.58365688
2016,6,28,5.26485947
2016,6,29,2.37621041
2016,6,30,1.55237188
2016,7,1,1.5002302
2016,7,2,1.47937352
2016,7,3,1.5002302
2016,7,4,4.19074087
2016,7,5,10.4894558
2016,7,6,1.68794024
2016,7,7,1.57322855
2016,7,8,2.81420052
2016,7,9,1.94864864
2016,7,10,1.5002302
2016,7,11,1.5002302
2016,7,12,1.46894519
2016,7,13,1.55237188
2016,7,14,1.42723184
2016,7,15,1.40637517
2016,7,16,1.41680351
2016,7,17,1.41680351
2016,7,18,1.59408522
2016,7,19,1.6462269
2016,7,20,1.35423349
2016,7,21,1.31252015
2016,7,22,1.32294849
2016,7,23,1.32294849
2016,7,24,1.30209181
2016,7,25,2.87677054
2016,7,26,1.21866513
2016,7,27,1.18738012
2016,7,28,3.55461237
2016,7,29,21.6999169
2016,7,30,268.851478
2016,7,31,13.4615315
2016,8,1,2.79334385
2016,8,2,2.81420052
2016,8,3,1.70879691
2016,8,4,1.6462269
2016,8,5,1.67751191
2016,8,6,1.65665523
2016,8,7,1.61494189
2016,8,8,1.63579856
2016,8,9,1.61494189
2016,8,10,1.59408522
2016,8,11,1.55237188
2016,8,12,1.52108687
2016,8,13,1.46894519
2016,8,14,7.10024659
2016,8,15,16.5900323
2016,8,16,6.26597972
2016,8,17,13.4615315
2016,8,18,7.90322846
2016,8,19,1.67751191
2016,8,20,1.55237188
2016,8,21,6.40154808
2016,8,22,1.80265194
2016,8,23,1.54194354
2016,8,24,1.5002302
2016,8,25,1.46894519
2016,8,26,1.3855185
2016,8,27,1.30209181
2016,8,28,1.29166348
2016,8,29,1.29166348
2016,8,30,1.29166348
2016,8,31,1.34380516
2016,9,1,20.1356665
2016,9,2,1.30209181
2016,9,3,1.18738012
2016,9,4,1.19780845
2016,9,5,1.21866513
2016,9,6,1.14566677
2016,9,7,1.15609511
2016,9,8,1.15609511
2016,9,9,1.18738012
2016,9,10,1.20823679
2016,9,11,1.14566677
2016,9,12,1.14566677
2016,9,13,1.14566677
2016,9,14,1.1248101
2016,9,15,1.10395343
2016,9,16,1.10395343
2016,9,17,1.09352509
2016,9,18,1.09352509
2016,9,19,1.88607863
2016,9,20,1.26037847
2016,9,21,1.10395343
2016,9,22,1.07266842
2016,9,23,1.06224009
2016,9,24,1.05181175
2016,9,25,1.05181175
2016,9,26,1.06224009
2016,9,27,1.21866513
2016,9,28,1.45851685
2016,9,29,42.035172
2016,9,30,8.01794015
2016,10,1,11.8972811
2016,10,2,2.74120217
2016,10,3,1.9069353
2016,10,4,1.69836858
2016,10,5,1.60451356
2016,10,6,1.5002302
2016,10,7,1.48980186
2016,10,8,1.48980186
2016,10,9,1.41680351
2016,10,10,1.36466183
2016,10,11,1.33337682
2016,10,12,1.32294849
2016,10,13,1.36466183
2016,10,14,1.28123514
2016,10,15,1.28123514
2016,10,16,1.28123514
2016,10,17,1.28123514
2016,10,18,1.27080681
2016,10,19,1.26037847
2016,10,20,1.24995013
2016,10,21,3.32518898
2016,10,22,1.57322855
2016,10,23,1.30209181
2016,10,24,1.26037847
2016,10,25,1.22909346
2016,10,26,1.27080681
2016,10,27,1.58365688
2016,10,28,2.10507368
2016,10,29,1.31252015
2016,10,30,1.27080681
2016,10,31,1.30209181
2016,11,1,1.34380516
2016,11,2,1.46894519
2016,11,3,1.47937352
2016,11,4,1.30209181
2016,11,5,1.24995013
2016,11,6,1.22909346
2016,11,7,1.22909346
2016,11,8,1.2395218
2016,11,9,1.40637517
2016,11,10,1.69836858
2016,11,11,1.32294849
2016,11,12,1.24995013
2016,11,13,1.2395218
2016,11,14,1.24995013
2016,11,15,1.24995013
2016,11,16,1.28123514
2016,11,17,1.27080681
2016,11,18,1.27080681
2016,11,19,1.32294849
2016,11,20,1.91736363
2016,11,21,1.24995013
2016,11,22,1.24995013
2016,11,23,1.24995013
2016,11,24,1.29166348
2016,11,25,1.28123514
2016,11,26,1.28123514
2016,11,27,1.26037847
2016,11,28,1.27080681
2016,11,29,9.53004886
2016,11,30,24.2027175
2016,12,1,12.2101312
2016,12,2,2.37621041
2016,12,3,2.06336034
2016,12,4,1.85479362
2016,12,5,4.02388749
2016,12,6,18.4671328
2016,12,7,5.9114163
2016,12,8,2.4596371
2016,12,9,2.20935704
2016,12,10,1.99036198
2016,12,11,2.06336034
2016,12,12,4.73301433
2016,12,13,2.20935704
2016,12,14,2.00079032
2016,12,15,2.14678702
2016,12,16,2.28235539
2016,12,17,5.37957116
2016,12,18,9.98889564
2016,12,19,2.73077384
2016,12,20,2.18850037
2016,12,21,2.052932
2016,12,22,1.94864864
2016,12,23,1.91736363
2016,12,24,7.21495829
2016,12,25,2.4596371
2016,12,26,2.07378867
2016,12,27,2.01121866
2016,12,28,1.96950531
2016,12,29,3.54418404
2016,12,30,2.26149872
2016,12,31,1.96950531
2017,1,1,1.92779197
2017,1,2,3.91960413
2017,1,3,24.619851
2017,1,4,4.02388749
2017,1,5,2.59520547
2017,1,6,2.43878043
2017,1,7,2.28235539
2017,1,8,2.13635869
2017,1,9,2.052932
2017,1,10,2.052932
2017,1,11,3.35647399
2017,1,12,4.12817085
2017,1,13,4.21159754
2017,1,14,3.39818734
2017,1,15,3.73189409
2017,1,16,2.33449707
2017,1,17,3.21047729
2017,1,18,2.97062556
2017,1,19,2.29278373
2017,1,20,2.28235539
2017,1,21,2.26149872
2017,1,22,2.23021371
2017,1,23,28.4783353
2017,1,24,4.06560084
2017,1,25,2.26149872
2017,1,26,2.07378867
2017,1,27,2.02164699
2017,1,28,1.96950531
2017,1,29,1.91736363
2017,1,30,1.88607863
2017,1,31,1.83393695
2017,2,1,1.82350861
2017,2,2,1.77136693
2017,2,3,1.75051026
2017,2,4,1.74008192
2017,2,5,1.74008192
2017,2,6,1.72965359
2017,2,7,1.69836858
2017,2,8,1.75051026
2017,2,9,4.69130099
2017,2,10,1.86522195
2017,2,11,1.75051026
2017,2,12,4.42016426
2017,2,13,2.1676437
2017,2,14,1.91736363
2017,2,15,1.92779197
2017,2,16,1.9069353
2017,2,17,1.86522195
2017,2,18,1.82350861
2017,2,19,1.80265194
2017,2,20,1.75051026
2017,2,21,1.74008192
2017,2,22,1.75051026
2017,2,23,1.72965359
2017,2,24,1.84436528
2017,2,25,2.23021371
2017,2,26,2.14678702
2017,2,27,1.68794024
2017,2,28,1.75051026
2017,3,1,3.09576559
2017,3,2,1.91736363
2017,3,3,1.75051026
2017,3,4,1.75051026
2017,3,5,1.76093859
2017,3,6,1.78179527
2017,3,7,1.84436528
2017,3,8,2.20935704
2017,3,9,1.76093859
2017,3,10,2.92891222
2017,3,11,1.99036198
2017,3,12,1.68794024
2017,3,13,1.70879691
2017,3,14,5.82798961
2017,3,15,2.89762721
2017,3,16,2.51177878
2017,3,17,4.71215766
2017,3,18,14.4000817
2017,3,19,15.6514821
2017,3,20,3.86746245
2017,3,21,2.81420052
2017,3,22,2.23021371
2017,3,23,2.00079032
2017,3,24,1.94864864
2017,3,25,1.9069353
2017,3,26,1.87565029
2017,3,27,2.17807203
2017,3,28,2.8663422
2017,3,29,1.96950531
2017,3,30,1.82350861
2017,3,31,36.5081539
2017,4,1,3.91960413
2017,4,2,2.47006544
2017,4,3,2.51177878
2017,4,4,3.52332737
2017,4,5,2.14678702
2017,4,6,109.297939
2017,4,7,7.96579847
2017,4,8,3.5337557
2017,4,9,2.80377219
2017,4,10,2.52220712
2017,4,11,2.36578208
2017,4,12,2.34492541
2017,4,13,2.3136404
2017,4,14,2.23021371
2017,4,15,2.17807203
2017,4,16,2.13635869
2017,4,17,2.9810539
2017,4,18,2.25107038
2017,4,19,2.03207533
2017,4,20,16.9028824
2017,4,21,8.03879683
2017,4,22,4.79558435
2017,4,23,3.02276724
2017,4,24,2.65777548
2017,4,25,13.0443981
2017,4,26,3.59632572
2017,4,27,2.55349213
2017,4,28,2.21978538
2017,4,29,2.03207533
2017,4,30,1.92779197
2017,5,1,1.91736363
2017,5,2,2.03207533
2017,5,3,2.06336034
2017,5,4,2.18850037
2017,5,5,66.6460448
2017,5,6,4.82686936
2017,5,7,2.99148223
2017,5,8,2.3136404
2017,5,9,2.1676437
2017,5,10,2.06336034
2017,5,11,13.1486814
2017,5,12,3.37733066
2017,5,13,25.3498345
2017,5,14,3.43990068
2017,5,15,2.61606214
2017,5,16,2.3136404
2017,5,17,2.15721536
2017,5,18,2.03207533
2017,5,19,3.31476065
2017,5,20,2.38663875
2017,5,21,2.04250366
2017,5,22,8.727067
2017,5,23,2.58477713
2017,5,24,4.4618776
2017,5,25,96.6796522
2017,5,26,11.240296
2017,5,27,3.61718239
2017,5,28,2.93934055
2017,5,29,2.80377219
2017,5,30,2.64734715
2017,5,31,2.64734715
2017,6,1,2.52220712
2017,6,2,2.44920877
2017,6,3,2.41792376
2017,6,4,2.36578208
2017,6,5,2.5743488
2017,6,6,2.50135045
2017,6,7,2.34492541
2017,6,8,2.38663875
2017,6,9,2.29278373
2017,6,10,2.17807203
2017,6,11,2.07378867
2017,6,12,2.01121866
2017,6,13,1.99036198
2017,6,14,2.10507368
2017,6,15,2.09464534
2017,6,16,2.09464534
2017,6,17,2.12593035
2017,6,18,2.06336034
2017,6,19,20.4485166
2017,6,20,3.85703412
2017,6,21,2.8350572
2017,6,22,2.21978538
2017,6,23,2.18850037
2017,6,24,6.71439816
2017,6,25,1.89650696
2017,6,26,1.80265194
2017,6,27,1.72965359
2017,6,28,1.70879691
2017,6,29,1.71922525
2017,6,30,1.71922525
2017,7,1,3.6484674
2017,7,2,2.09464534
2017,7,3,1.61494189
2017,7,4,1.72965359
2017,7,5,1.86522195
2017,7,6,20.9699334
2017,7,7,3.17919228
2017,7,8,1.96950531
2017,7,9,1.75051026
2017,7,10,1.67751191
2017,7,11,1.65665523
2017,7,12,1.66708357
2017,7,13,1.68794024
2017,7,14,1.6462269
2017,7,15,1.69836858
2017,7,16,1.68794024
2017,7,17,2.81420052
2017,7,18,19.8228164
2017,7,19,2.97062556
2017,7,20,1.75051026
2017,7,21,1.61494189
2017,7,22,1.87565029
2017,7,23,2.47006544
2017,7,24,7.1315316
2017,7,25,2.1676437
2017,7,26,1.62537023
2017,7,27,1.92779197
2017,7,28,12.2101312
2017,7,29,21.9084836
2017,7,30,1.96950531
2017,7,31,1.57322855
2017,8,1,3.70060908
2017,8,2,1.54194354
2017,8,3,1.61494189
2017,8,4,2.01121866
2017,8,5,2.20935704
2017,8,6,1.5315152
2017,8,7,3.59632572
2017,8,8,1.76093859
2017,8,9,1.47937352
2017,8,10,1.43766018
2017,8,11,1.78179527
2017,8,12,39.9495048
2017,8,13,4.52444762
2017,8,14,1.88607863
2017,8,15,25.0369844
2017,8,16,2.43878043
2017,8,17,1.78179527
2017,8,18,8.96691872
2017,8,19,3.07490892
2017,8,20,2.32406873
2017,8,21,1.57322855
2017,8,22,2.052932
2017,8,23,5.62985122
2017,8,24,1.52108687
2017,8,25,1.93822031
2017,8,26,1.47937352
2017,8,27,1.45851685
2017,8,28,1.46894519
2017,8,29,8.57064196
2017,8,30,1.95907698
2017,8,31,1.51065853
2017,9,1,1.48980186
2017,9,2,12.8358314
2017,9,3,1.95907698
2017,9,4,1.57322855
2017,9,5,17.4242992
2017,9,6,10.3643157
2017,9,7,2.63691881
2017,9,8,1.46894519
2017,9,9,1.39594684
2017,9,10,1.34380516
2017,9,11,1.32294849
2017,9,12,1.32294849
2017,9,13,1.3855185
2017,9,14,1.39594684
2017,9,15,1.34380516
2017,9,16,1.32294849
2017,9,17,1.34380516
2017,9,18,1.34380516
2017,9,19,1.32294849
2017,9,20,1.32294849
2017,9,21,1.33337682
2017,9,22,1.32294849
2017,9,23,1.30209181
2017,9,24,1.33337682
2017,9,25,1.33337682
2017,9,26,1.32294849
2017,9,27,1.30209181
2017,9,28,1.29166348
2017,9,29,1.28123514
2017,9,30,1.28123514
2017,10,1,1.28123514
2017,10,2,1.29166348
2017,10,3,1.26037847
2017,10,4,1.27080681
2017,10,5,1.28123514
2017,10,6,1.31252015
2017,10,7,1.33337682
2017,10,8,1.44808852
2017,10,9,13.3572482
2017,10,10,1.43766018
2017,10,11,1.41680351
2017,10,12,13.1486814
2017,10,13,1.40637517
2017,10,14,1.29166348
2017,10,15,1.34380516
2017,10,16,1.45851685
2017,10,17,1.3855185
2017,10,18,1.37509016
2017,10,19,1.35423349
2017,10,20,1.33337682
2017,10,21,1.31252015
2017,10,22,1.31252015
2017,10,23,1.32294849
2017,10,24,2.1676437
2017,10,25,1.45851685
2017,10,26,1.35423349
2017,10,27,1.36466183
2017,10,28,1.36466183
2017,10,29,17.5285825
2017,10,30,8.53935695
2017,10,31,1.51065853
2017,11,1,1.35423349
2017,11,2,1.35423349
2017,11,3,1.3855185
2017,11,4,1.6462269
2017,11,5,5.33785782
2017,11,6,1.66708357
2017,11,7,21.5956335
2017,11,8,2.77248718
2017,11,9,1.40637517
2017,11,10,1.51065853
2017,11,11,1.47937352
2017,11,12,1.75051026
2017,11,13,1.72965359
2017,11,14,1.48980186
2017,11,15,1.41680351
2017,11,16,1.43766018
2017,11,17,1.43766018
2017,11,18,1.40637517
2017,11,19,2.88719887
2017,11,20,1.55237188
2017,11,21,1.43766018
2017,11,22,1.45851685
2017,11,23,1.48980186
2017,11,24,1.67751191
2017,11,25,1.57322855
2017,11,26,1.74008192
2017,11,27,2.06336034
2017,11,28,2.24064205
2017,11,29,1.37509016
2017,11,30,1.46894519
2017,12,1,1.75051026
2017,12,2,1.51065853
2017,12,3,1.56280021
2017,12,4,1.84436528
2017,12,5,2.21978538
2017,12,6,2.54306379
2017,12,7,1.51065853
2017,12,8,1.48980186
2017,12,9,1.84436528
2017,12,10,2.15721536
2017,12,11,1.54194354
2017,12,12,1.60451356
2017,12,13,1.47937352
2017,12,14,1.59408522
2017,12,15,1.83393695
2017,12,16,1.9069353
2017,12,17,1.9069353
2017,12,18,1.48980186
2017,12,19,1.44808852
2017,12,20,1.44808852
2017,12,21,1.52108687
2017,12,22,1.62537023
2017,12,23,5.25443113
2017,12,24,2.96019723
2017,12,25,2.03207533
2017,12,26,1.96950531
2017,12,27,1.92779197
2017,12,28,1.86522195
2017,12,29,1.85479362
2017,12,30,1.88607863
2017,12,31,1.85479362
2018,1,12,7.36095499
2018,1,13,10.8023058
2018,1,14,2.64734715
2018,1,15,2.43878043
2018,1,16,2.38663875
2018,1,17,2.24064205
2018,1,18,2.08421701
2018,1,19,1.66708357
2018,1,20,1.69836858
2018,1,21,1.69836858
2018,1,22,1.69836858
2018,1,23,4.3158809
2018,1,24,1.85479362
2018,1,25,1.60451356
2018,1,26,1.55237188
2018,1,27,1.54194354
2018,1,28,2.29278373
2018,1,29,1.78179527
2018,1,30,1.62537023
2018,1,31,1.56280021
2018,2,1,1.5315152
2018,2,2,2.1989287
2018,2,3,1.58365688
2018,2,4,36.821004
2018,2,5,7.44438168
2018,2,6,2.87677054
2018,2,7,17.945716
2018,2,8,4.33673757
2018,2,9,2.91848388
2018,2,10,7.56952171
2018,2,11,35.5696037
2018,2,12,4.66001598
2018,2,13,3.11662227
2018,2,14,2.88719887
2018,2,15,3.04362391
2018,2,16,8.57064196
2018,2,17,3.71103741
2018,2,18,8.24736354
2018,2,19,3.91960413
2018,2,20,7.37138333
2018,2,21,2.96019723
2018,2,22,5.46299785
2018,2,23,5.70284958
2018,2,24,3.21047729
2018,2,25,14.9214985
2018,2,26,3.75275076
2018,2,27,2.96019723
2018,2,28,2.7203455
2018,3,1,10.9795876
2018,3,2,18.4671328
2018,3,3,3.34604566
2018,3,4,2.89762721
2018,3,5,2.77248718